Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_SmokeTest_E2E_LeedOnline,Chrome 73.0.3683.75,,2019-03-15 10:49:04,2019-03-15 10:50:02,58.209s,PASSED
,,,,,,
Test Cases/SmokeTest/TC_Campus_Registration,Chrome 73.0.3683.75,,2019-03-15 10:49:04,2019-03-15 10:50:01,56.635s,PASSED
runWithCucumberRunner(testRunner.CampusRegistrationRunner),Chrome 73.0.3683.75,,2019-03-15 10:49:05,2019-03-15 10:50:01,56.395s,PASSED
